months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
194,39,2010-05-21,OH,500/1000,1000,1489.24,6000000,FEMALE,JD,OTHER-SERVICE,KAYAKING,WIFE,0,-45000,2015-01-24,VEHICLE THEFT,,MINOR DAMAGE,,SC,SPRINGFIELD,15,1,YES,2,2,YES,8060,1240,1240,5580,SAAB,95,2004,N
227,38,2013-10-27,OH,500/1000,500,976.67,0,FEMALE,PHD,HANDLERS-CLEANERS,POLO,UNMARRIED,0,0,2015-01-21,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,NORTHBROOK,16,1,,1,2,,72200,14440,7220,50540,BMW,M5,2013,Y
137,31,1994-10-12,OH,250/500,2000,1340.43,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,PAINTBALL,HUSBAND,52700,-40600,2015-02-19,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,NC,ARLINGTON,6,3,NO,1,2,NO,50800,10160,10160,30480,ACCURA,MDX,2005,N
244,40,1997-07-04,OH,500/1000,2000,1267.81,5000000,FEMALE,MASTERS,EXEC-MANAGERIAL,VIDEO-GAMES,WIFE,0,0,2015-01-03,VEHICLE THEFT,,TRIVIAL DAMAGE,,NC,NORTHBROOK,10,1,,2,1,,6600,660,1320,4620,ACCURA,TL,2005,N
78,29,2011-02-15,IL,250/500,1000,1234.2,6000000,MALE,MASTERS,OTHER-SERVICE,BUNGIE-JUMPING,OTHER-RELATIVE,0,0,2015-01-29,VEHICLE THEFT,,MINOR DAMAGE,POLICE,NY,NORTHBROOK,3,1,YES,2,2,NO,7500,750,1500,5250,NISSAN,MAXIMA,2002,N
200,35,1994-08-21,IN,250/500,2000,1318.06,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,VIDEO-GAMES,WIFE,57300,-80600,2015-01-19,VEHICLE THEFT,,TRIVIAL DAMAGE,,VA,HILLSDALE,13,1,NO,0,3,YES,6490,1180,1180,4130,VOLKSWAGEN,JETTA,2002,N
284,48,1997-05-15,IN,500/1000,2000,769.95,0,MALE,MASTERS,PROF-SPECIALTY,MOVIES,NOT-IN-FAMILY,0,-44200,2015-01-19,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NY,HILLSDALE,16,2,,2,3,NO,60940,5540,11080,44320,AUDI,A3,2013,Y
275,41,1996-10-26,OH,100/300,2000,1514.72,0,MALE,HIGH SCHOOL,TRANSPORT-MOVING,BOARD-GAMES,OWN-CHILD,35700,0,2015-02-02,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,NY,NORTHBROOK,13,3,YES,0,1,,58300,5830,11660,40810,SUBURU,LEGACY,2007,N
153,34,2006-03-04,IL,500/1000,1000,873.64,4000000,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,YACHTING,HUSBAND,800,0,2015-01-30,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,SC,COLUMBUS,9,3,NO,2,1,,68400,11400,11400,45600,FORD,F150,2007,N
134,32,1991-01-02,IL,500/1000,500,1612.43,0,FEMALE,MD,OTHER-SERVICE,YACHTING,OWN-CHILD,36400,0,2015-01-08,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,VA,SPRINGFIELD,2,1,,2,1,YES,64240,11680,11680,40880,BMW,3 SERIES,2015,N
31,36,1999-08-15,IL,500/1000,2000,1318.24,9000000,FEMALE,COLLEGE,PROF-SPECIALTY,KAYAKING,NOT-IN-FAMILY,0,-78600,2015-01-30,PARKED CAR,,TRIVIAL DAMAGE,,WV,ARLINGTON,9,1,NO,0,1,YES,4700,940,470,3290,DODGE,NEON,2002,N
41,25,1992-01-15,IN,100/300,1000,1226.83,0,FEMALE,COLLEGE,EXEC-MANAGERIAL,EXERCISE,NOT-IN-FAMILY,0,-56100,2015-01-07,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,SC,COLUMBUS,12,3,YES,2,0,,45120,0,5640,39480,ACCURA,MDX,2011,Y
127,29,1999-12-07,OH,250/500,2000,1326.44,5000000,FEMALE,HIGH SCHOOL,SALES,BOARD-GAMES,OWN-CHILD,0,0,2015-02-24,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,SC,ARLINGTON,12,2,YES,1,1,,66950,10300,10300,46350,SAAB,93,1995,N
61,23,1993-06-06,IL,250/500,2000,1136.83,4000000,FEMALE,ASSOCIATE,TECH-SUPPORT,EXERCISE,OWN-CHILD,0,-62400,2015-02-02,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,NY,COLUMBUS,14,1,NO,0,3,,98340,8940,17880,71520,HONDA,ACCORD,2004,Y
207,42,2000-10-03,IL,250/500,2000,1322.78,0,MALE,PHD,FARMING-FISHING,YACHTING,OWN-CHILD,55200,0,2015-02-28,PARKED CAR,,TRIVIAL DAMAGE,,WV,SPRINGFIELD,9,1,NO,0,1,NO,5900,590,590,4720,BMW,X5,2007,N
219,43,2010-12-29,IN,100/300,1000,1483.25,0,FEMALE,MD,EXEC-MANAGERIAL,EXERCISE,NOT-IN-FAMILY,90700,-20800,2015-02-09,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NC,RIVERWOOD,3,3,NO,1,1,,70680,5890,11780,53010,FORD,FUSION,2009,N
271,42,1990-03-17,IL,100/300,500,1515.3,0,FEMALE,HIGH SCHOOL,MACHINE-OP-INSPCT,HIKING,NOT-IN-FAMILY,0,0,2015-01-19,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,SC,NORTHBEND,21,3,NO,1,0,NO,93720,17040,8520,68160,MERCEDES,ML350,2005,N
80,25,2012-03-01,IL,100/300,2000,1075.18,5000000,FEMALE,PHD,ARMED-FORCES,EXERCISE,HUSBAND,67700,-58400,2015-02-21,VEHICLE THEFT,,MINOR DAMAGE,,OH,NORTHBROOK,5,1,NO,2,0,YES,6930,1260,630,5040,TOYOTA,HIGHLANDER,2001,N
325,47,2006-02-05,IN,500/1000,1000,1690.27,0,FEMALE,ASSOCIATE,PROTECTIVE-SERV,HIKING,NOT-IN-FAMILY,61500,0,2015-01-14,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,VA,SPRINGFIELD,11,1,YES,0,3,NO,72930,6630,6630,59670,DODGE,RAM,2006,Y
29,25,2014-11-01,IL,250/500,2000,1352.83,0,MALE,MASTERS,FARMING-FISHING,SKYDIVING,OWN-CHILD,0,-71700,2015-01-22,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,SC,HILLSDALE,4,4,YES,1,2,YES,64890,7210,7210,50470,NISSAN,PATHFINDER,2013,Y
295,48,2009-06-17,OH,250/500,1000,1148.73,0,FEMALE,COLLEGE,MACHINE-OP-INSPCT,KAYAKING,WIFE,0,0,2015-02-22,PARKED CAR,,TRIVIAL DAMAGE,,WV,COLUMBUS,6,1,,1,2,YES,5400,900,900,3600,SAAB,95,1999,N
239,42,1999-09-20,IL,100/300,1000,969.5,0,MALE,COLLEGE,EXEC-MANAGERIAL,READING,NOT-IN-FAMILY,0,0,2015-01-26,VEHICLE THEFT,,TRIVIAL DAMAGE,,NC,NORTHBROOK,10,1,NO,0,0,,5600,700,700,4200,AUDI,A3,2007,N
269,41,1990-10-19,IN,100/300,500,1463.82,0,FEMALE,COLLEGE,PROTECTIVE-SERV,YACHTING,NOT-IN-FAMILY,0,-72300,2015-01-24,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,SC,NORTHBEND,23,1,YES,0,0,,79300,15860,15860,47580,SAAB,92X,2007,N
80,27,1996-08-05,IL,100/300,1000,1474.17,0,FEMALE,COLLEGE,TECH-SUPPORT,EXERCISE,UNMARRIED,0,0,2015-02-19,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,WV,NORTHBEND,13,1,YES,1,0,YES,52800,10560,5280,36960,SAAB,95,2004,N
279,41,2001-06-06,IL,250/500,500,1497.35,0,FEMALE,JD,PROF-SPECIALTY,BUNGIE-JUMPING,HUSBAND,37300,-31700,2015-01-29,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NC,NORTHBROOK,16,3,,2,3,NO,28800,0,3600,25200,FORD,FUSION,2013,N
165,33,2007-03-25,OH,100/300,1000,1427.14,0,FEMALE,ASSOCIATE,TECH-SUPPORT,KAYAKING,OTHER-RELATIVE,35300,-58100,2015-02-15,PARKED CAR,,MINOR DAMAGE,POLICE,WV,NORTHBEND,3,1,NO,1,1,NO,2970,330,330,2310,TOYOTA,HIGHLANDER,2008,N
350,54,2013-10-31,OH,500/1000,500,1495.1,0,MALE,COLLEGE,OTHER-SERVICE,BASKETBALL,WIFE,50500,0,2015-02-12,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,SC,NORTHBEND,15,3,NO,0,0,,93480,15580,7790,70110,CHEVROLET,MALIBU,2014,N
295,49,1992-06-13,IL,100/300,500,1141.62,0,MALE,COLLEGE,PROF-SPECIALTY,KAYAKING,HUSBAND,34300,-24300,2015-01-01,VEHICLE THEFT,,MINOR DAMAGE,,WV,COLUMBUS,4,1,YES,1,3,YES,4320,480,480,3360,MERCEDES,E400,2002,N
464,61,1990-10-07,OH,500/1000,1000,1125.37,0,FEMALE,ASSOCIATE,PROF-SPECIALTY,BASKETBALL,HUSBAND,0,-56400,2015-01-13,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,VA,NORTHBEND,6,3,,0,2,YES,79800,6650,19950,53200,SAAB,95,2000,Y
118,28,1991-12-28,IN,500/1000,2000,1207.36,0,FEMALE,HIGH SCHOOL,HANDLERS-CLEANERS,CAMPING,OWN-CHILD,0,-57000,2015-03-01,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,WV,COLUMBUS,22,2,NO,1,0,,74200,7420,14840,51940,VOLKSWAGEN,PASSAT,1997,N
298,47,1998-11-11,IL,500/1000,2000,1338.5,0,FEMALE,PHD,MACHINE-OP-INSPCT,BASKETBALL,OTHER-RELATIVE,28800,0,2015-02-02,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,NY,NORTHBROOK,1,1,,0,0,,70590,10860,10860,48870,SAAB,93,2000,Y
87,31,2009-06-26,IN,500/1000,1000,1074.07,0,FEMALE,MASTERS,SALES,CHESS,HUSBAND,0,-47500,2015-01-27,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,NY,SPRINGFIELD,16,3,NO,0,3,YES,60940,5540,11080,44320,NISSAN,ULTIMA,2006,Y
261,42,2009-01-11,OH,250/500,500,1337.56,0,FEMALE,COLLEGE,PROF-SPECIALTY,VIDEO-GAMES,UNMARRIED,0,0,2015-01-12,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,SC,RIVERWOOD,18,1,,1,2,YES,74700,7470,14940,52290,DODGE,RAM,2010,N
453,60,2003-03-18,IN,100/300,500,1298.91,6000000,MALE,PHD,CRAFT-REPAIR,DANCING,UNMARRIED,52600,-38800,2015-01-06,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,NC,SPRINGFIELD,0,1,YES,0,0,,70000,14000,7000,49000,FORD,F150,2015,Y
210,41,2012-11-02,IL,500/1000,500,1222.75,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,POLO,OTHER-RELATIVE,0,-41000,2015-01-30,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,WV,COLUMBUS,12,3,,2,0,NO,81070,14740,14740,51590,BMW,X5,2001,N
168,32,2000-05-04,IN,100/300,1000,1059.52,0,MALE,MD,PROTECTIVE-SERV,CAMPING,OWN-CHILD,0,-40600,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,VA,HILLSDALE,13,2,,1,1,,57720,14430,9620,33670,SAAB,93,2007,N
390,51,1999-09-29,OH,250/500,2000,1124.38,0,MALE,ASSOCIATE,ARMED-FORCES,READING,OTHER-RELATIVE,0,0,2015-02-24,VEHICLE THEFT,,MINOR DAMAGE,,VA,NORTHBROOK,9,1,YES,1,1,YES,7080,1180,1180,4720,FORD,F150,2001,N
258,46,1999-03-09,IN,100/300,1000,1110.37,10000000,MALE,MD,MACHINE-OP-INSPCT,HIKING,OTHER-RELATIVE,34400,-56800,2015-01-24,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,NY,RIVERWOOD,14,3,NO,0,1,,47700,4770,9540,33390,ACCURA,MDX,1997,Y
107,31,1991-02-13,IL,500/1000,2000,1374.22,0,FEMALE,PHD,MACHINE-OP-INSPCT,BUNGIE-JUMPING,OTHER-RELATIVE,62000,-63100,2015-02-26,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,SC,HILLSDALE,16,1,NO,0,3,NO,51260,9320,9320,32620,SUBURU,LEGACY,2002,N
225,41,1993-08-05,OH,500/1000,2000,1103.58,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,EXERCISE,UNMARRIED,41200,-36200,2015-01-19,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,NY,NORTHBEND,20,3,,2,2,NO,70400,6400,12800,51200,TOYOTA,HIGHLANDER,2011,Y
164,38,1997-10-31,IL,250/500,2000,1269.76,0,FEMALE,PHD,TRANSPORT-MOVING,YACHTING,NOT-IN-FAMILY,44300,0,2015-01-17,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,NY,HILLSDALE,4,1,NO,1,3,YES,90000,18000,9000,63000,FORD,FUSION,2015,N
245,39,2001-04-21,OH,250/500,500,964.79,8000000,FEMALE,ASSOCIATE,ADM-CLERICAL,CAMPING,HUSBAND,58000,0,2015-02-20,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,NY,ARLINGTON,7,3,,0,1,,72820,13240,6620,52960,BMW,3 SERIES,2010,N
255,41,2013-01-08,IL,500/1000,2000,1167.3,4000000,MALE,HIGH SCHOOL,PRIV-HOUSE-SERV,BOARD-GAMES,OTHER-RELATIVE,0,0,2015-02-22,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,SC,HILLSDALE,22,1,NO,2,0,,69300,13860,13860,41580,VOLKSWAGEN,PASSAT,2000,N
206,36,2009-07-23,IL,500/1000,500,1625.45,4000000,FEMALE,MD,OTHER-SERVICE,VIDEO-GAMES,OTHER-RELATIVE,0,-53700,2015-01-23,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NY,NORTHBROOK,11,1,NO,2,1,NO,76560,12760,12760,51040,FORD,FUSION,2008,Y
203,38,1998-02-20,IL,250/500,500,1394.43,0,FEMALE,MASTERS,OTHER-SERVICE,SKYDIVING,NOT-IN-FAMILY,0,0,2015-01-31,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,VA,COLUMBUS,7,1,,0,1,YES,55440,0,6160,49280,NISSAN,MAXIMA,1999,Y
22,25,2008-03-13,OH,250/500,2000,1053.24,0,FEMALE,COLLEGE,PROF-SPECIALTY,MOVIES,OTHER-RELATIVE,51100,0,2015-01-05,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NC,ARLINGTON,0,4,YES,1,0,NO,77130,8570,17140,51420,ACCURA,MDX,1995,N
211,35,1996-08-20,IL,100/300,500,1040.75,0,FEMALE,JD,PROF-SPECIALTY,PAINTBALL,NOT-IN-FAMILY,0,0,2015-02-03,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,WV,NORTHBEND,1,1,YES,1,1,,42000,7000,7000,28000,BMW,X5,2011,N
206,39,2014-07-27,IN,250/500,1000,1302.4,6000000,MALE,JD,CRAFT-REPAIR,DANCING,UNMARRIED,47200,-69700,2015-02-17,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,NY,HILLSDALE,12,3,NO,2,3,YES,36300,3300,9900,23100,FORD,ESCAPE,2013,N
166,38,1992-11-09,IL,100/300,2000,1588.55,0,MALE,MD,PROTECTIVE-SERV,VIDEO-GAMES,UNMARRIED,59600,-32100,2015-01-09,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,WV,COLUMBUS,8,1,NO,0,0,,40320,5760,5760,28800,SUBURU,IMPREZA,2001,N
165,32,2012-06-04,IN,500/1000,500,1399.26,0,FEMALE,HIGH SCHOOL,TECH-SUPPORT,EXERCISE,OWN-CHILD,70500,0,2015-02-08,PARKED CAR,,MINOR DAMAGE,POLICE,PA,NORTHBROOK,9,1,,2,0,,3960,330,660,2970,BMW,M5,1998,N
274,43,2001-05-13,OH,100/300,2000,1352.31,0,MALE,COLLEGE,FARMING-FISHING,BASKETBALL,WIFE,40700,-47300,2015-02-06,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,NY,NORTHBEND,22,1,YES,0,3,YES,63840,10640,10640,42560,BMW,X5,2006,Y
81,28,2011-09-17,IL,250/500,1000,1139.0,6000000,FEMALE,MASTERS,SALES,SLEEPING,HUSBAND,42400,0,2015-01-14,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,SC,NORTHBEND,0,3,,1,2,,44730,4970,4970,34790,SAAB,92X,2000,Y
280,45,2011-07-15,IN,250/500,1000,1397.67,0,MALE,JD,MACHINE-OP-INSPCT,CAMPING,WIFE,57900,0,2015-01-22,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NY,ARLINGTON,0,3,YES,1,2,NO,84720,14120,14120,56480,FORD,ESCAPE,1999,N
194,39,2005-07-27,IN,250/500,500,823.17,0,MALE,MASTERS,ADM-CLERICAL,PAINTBALL,OWN-CHILD,0,0,2015-02-23,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,WV,COLUMBUS,3,3,,2,2,NO,61500,6150,12300,43050,DODGE,RAM,2012,N
112,27,2005-10-18,OH,100/300,500,965.13,0,FEMALE,MASTERS,TECH-SUPPORT,EXERCISE,UNMARRIED,60000,-54800,2015-02-22,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NC,ARLINGTON,21,3,,0,1,,51000,8500,8500,34000,NISSAN,PATHFINDER,2013,N
24,33,1996-01-19,IL,500/1000,1000,1922.84,0,FEMALE,HIGH SCHOOL,MACHINE-OP-INSPCT,SKYDIVING,WIFE,0,-45200,2015-01-24,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,WV,NORTHBEND,0,1,,2,1,NO,46800,4680,9360,32760,JEEP,WRANGLER,2002,N
93,32,2005-09-29,OH,250/500,2000,1624.82,0,MALE,PHD,EXEC-MANAGERIAL,BASKETBALL,UNMARRIED,65300,-65600,2015-02-09,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,WV,NORTHBEND,16,1,,1,1,,78120,17360,8680,52080,BMW,3 SERIES,2006,N
171,34,1997-02-18,IN,250/500,2000,1277.25,0,FEMALE,COLLEGE,EXEC-MANAGERIAL,YACHTING,OTHER-RELATIVE,84900,0,2015-01-19,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NY,SPRINGFIELD,14,1,NO,1,2,,69200,13840,6920,48440,VOLKSWAGEN,PASSAT,1996,Y
200,40,2010-05-11,IL,100/300,1000,1439.34,0,FEMALE,HIGH SCHOOL,SALES,EXERCISE,OTHER-RELATIVE,45300,-20400,2015-01-01,VEHICLE THEFT,,MINOR DAMAGE,POLICE,VA,RIVERWOOD,9,1,,0,0,NO,3690,410,410,2870,FORD,ESCAPE,2015,N
120,28,2009-02-06,IL,250/500,1000,1281.27,0,FEMALE,PHD,TECH-SUPPORT,GOLF,NOT-IN-FAMILY,68900,0,2015-01-07,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,SC,SPRINGFIELD,9,3,NO,0,3,,65500,6550,6550,52400,BMW,X5,2010,N
325,46,2013-07-09,IL,500/1000,500,1348.83,0,FEMALE,HIGH SCHOOL,PROF-SPECIALTY,BASKETBALL,WIFE,46300,-77500,2015-02-01,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,NC,SPRINGFIELD,21,3,,1,2,YES,76120,13840,6920,55360,TOYOTA,CAMRY,1999,N
124,32,1992-06-06,IL,250/500,1000,1198.15,0,FEMALE,MD,OTHER-SERVICE,HIKING,NOT-IN-FAMILY,0,-43200,2015-02-21,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,VA,SPRINGFIELD,19,3,NO,0,2,YES,73560,12260,12260,49040,BMW,X5,1995,N
211,35,1998-03-08,OH,100/300,2000,1221.22,0,MALE,MASTERS,MACHINE-OP-INSPCT,CAMPING,OTHER-RELATIVE,76000,0,2015-01-21,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,NORTHBEND,2,1,YES,0,1,,52030,9460,4730,37840,MERCEDES,E400,2008,N
287,41,2004-03-29,IL,500/1000,2000,968.74,0,MALE,MASTERS,TRANSPORT-MOVING,VIDEO-GAMES,WIFE,0,-49000,2015-01-19,VEHICLE THEFT,,TRIVIAL DAMAGE,,SC,NORTHBROOK,9,1,,2,3,,5170,470,940,3760,SUBURU,FORRESTOR,2001,N
122,34,2006-06-01,IN,250/500,1000,1220.71,0,MALE,PHD,MACHINE-OP-INSPCT,VIDEO-GAMES,OWN-CHILD,58600,-28700,2015-02-27,PARKED CAR,,MINOR DAMAGE,,SC,NORTHBEND,5,1,,2,1,YES,8190,1890,1260,5040,CHEVROLET,SILVERADO,2013,N
22,29,1994-06-08,IN,250/500,2000,1238.62,6000000,MALE,MD,EXEC-MANAGERIAL,YACHTING,OTHER-RELATIVE,0,-56200,2015-02-14,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,SC,SPRINGFIELD,14,1,,2,3,,70800,7080,14160,49560,ACCURA,MDX,2012,Y
106,31,1998-02-12,IL,500/1000,2000,1320.75,0,FEMALE,JD,FARMING-FISHING,VIDEO-GAMES,WIFE,54100,0,2015-02-01,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,WV,SPRINGFIELD,20,3,,0,3,YES,45630,5070,5070,35490,ACCURA,MDX,2011,N
398,58,2000-11-16,OH,100/300,500,990.98,0,FEMALE,ASSOCIATE,EXEC-MANAGERIAL,CROSS-FIT,WIFE,0,-57900,2015-02-02,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,POLICE,NC,NORTHBROOK,18,1,YES,2,1,,99320,7640,15280,76400,ACCURA,TL,2002,Y
214,41,2004-10-24,IL,500/1000,500,1398.51,4000000,MALE,MASTERS,TECH-SUPPORT,POLO,NOT-IN-FAMILY,0,-57100,2015-02-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,NC,NORTHBEND,13,3,,2,0,NO,64000,12800,6400,44800,BMW,X6,1996,Y
209,38,2009-11-08,OH,100/300,500,1355.08,0,FEMALE,MD,OTHER-SERVICE,GOLF,OTHER-RELATIVE,58100,0,2015-01-19,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,WV,NORTHBROOK,21,1,,1,1,,47300,4730,4730,37840,NISSAN,PATHFINDER,2014,N
82,27,1996-09-21,IL,100/300,1000,1384.51,0,MALE,PHD,ADM-CLERICAL,READING,NOT-IN-FAMILY,13100,-38200,2015-02-18,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,SC,SPRINGFIELD,14,1,NO,2,3,,71680,8960,8960,53760,VOLKSWAGEN,JETTA,2007,Y
193,41,1995-07-16,OH,250/500,500,847.03,0,FEMALE,JD,CRAFT-REPAIR,SKYDIVING,NOT-IN-FAMILY,0,0,2015-02-08,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,SC,SPRINGFIELD,1,1,,1,0,YES,112320,17280,17280,77760,SUBURU,IMPREZA,2011,Y
134,32,2001-06-09,OH,100/300,1000,1000.06,0,FEMALE,PHD,FARMING-FISHING,BASE-JUMPING,WIFE,0,0,2015-01-09,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,NY,COLUMBUS,17,1,,1,0,,82720,7520,15040,60160,AUDI,A3,2014,N
288,45,2002-10-06,IL,100/300,1000,1046.71,0,MALE,MASTERS,PRIV-HOUSE-SERV,POLO,HUSBAND,0,0,2015-02-27,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,NC,HILLSDALE,4,3,,2,1,,48060,10680,5340,32040,MERCEDES,C300,2009,N
104,32,1997-07-14,IN,250/500,500,1158.03,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,KAYAKING,OWN-CHILD,31900,-44600,2015-01-08,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,RIVERWOOD,23,3,YES,1,3,YES,63570,9780,9780,44010,VOLKSWAGEN,JETTA,2006,Y
431,54,1994-11-11,OH,100/300,1000,1372.27,0,FEMALE,MASTERS,CRAFT-REPAIR,PAINTBALL,OWN-CHILD,17600,0,2015-01-08,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,WV,COLUMBUS,13,3,NO,2,3,,63240,10540,10540,42160,SUBURU,FORRESTOR,1997,N
101,33,2012-06-23,OH,100/300,1000,1053.04,7000000,FEMALE,MASTERS,OTHER-SERVICE,READING,OWN-CHILD,52000,-44500,2015-02-24,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,NC,NORTHBROOK,20,3,NO,1,3,,54240,9040,9040,36160,SAAB,93,2013,Y
375,50,2007-02-18,OH,100/300,1000,1275.39,0,MALE,ASSOCIATE,SALES,BUNGIE-JUMPING,OTHER-RELATIVE,0,0,2015-02-12,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,POLICE,NY,RIVERWOOD,16,1,YES,2,3,NO,37280,0,0,37280,AUDI,A5,1996,Y
461,61,2005-06-27,OH,100/300,2000,1402.75,0,MALE,JD,EXEC-MANAGERIAL,EXERCISE,HUSBAND,0,0,2015-02-18,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,NY,COLUMBUS,10,3,,2,1,YES,72100,7210,14420,50470,JEEP,WRANGLER,2006,N
428,59,1999-09-29,IN,250/500,500,1344.36,7000000,FEMALE,JD,PROF-SPECIALTY,HIKING,OTHER-RELATIVE,0,0,2015-02-06,PARKED CAR,,MINOR DAMAGE,,WV,NORTHBEND,8,1,,2,3,NO,6500,1300,650,4550,SAAB,92X,2013,N
